params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",30.289999999999964,100,-0.10045085603701874,-0.10000000000000002,-0.10750000000000001,-0.09584905660377357,0.0012204696881517472
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",25.640000000000327,100,-0.10069247688623545,-0.10106203007518798,-0.10676691729323307,-0.09471153846153847,0.00187449669648804
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.9399999999996,100,-0.120576921142683,-0.11395432692307692,-0.21250000000000002,-0.10370370370370371,0.01772019947819954
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",37.8100000000004,100,-0.10098463788475887,-0.10000000000000002,-0.1176470588235294,-0.10000000000000002,0.0023094895796796425
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",32.51000000000022,100,-0.10167506100418759,-0.10000000000000002,-0.11636363636363632,-0.10000000000000002,0.0028780261822994486
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",31.719999999999345,100,-0.10065943421251296,-0.10000000000000002,-0.10625,-0.10000000000000002,0.0011078597119839463
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",29.76000000000022,100,-0.1005124058740756,-0.10000000000000002,-0.10439024390243902,-0.10000000000000002,0.0009786172776597472
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",29.610000000000582,100,-0.10057239097838722,-0.10000000000000002,-0.10714285714285714,-0.10000000000000002,0.001224676721893521
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",29.359999999999673,100,-0.10036875654686077,-0.10000000000000002,-0.10347490347490347,-0.10000000000000002,0.0007885598478440207
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",30.11999999999989,100,-0.10072007253568616,-0.10000000000000002,-0.10478723404255316,-0.10000000000000002,0.0011413268782068877
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",28.43000000000029,100,-0.10008391100466886,-0.10000000000000002,-0.1021276595744681,-0.09710526315789474,0.0006261005719731021
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",23.550000000000182,100,-0.10063541407884101,-0.10000000000000002,-0.10330882352941176,-0.09878048780487804,0.0009713014091979871
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.739999999999782,100,-0.12397160871807009,-0.11782352941176469,-0.21250000000000002,-0.10231362467866323,0.019779031047122222
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",40.01000000000022,100,-0.10070975136854686,-0.10000000000000002,-0.11636363636363632,-0.10000000000000002,0.0018349792295575698
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",38.69999999999982,100,-0.1011914204313933,-0.10099447513812156,-0.10703125000000002,-0.10000000000000002,0.0015552239718537102
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",37.06999999999971,100,-0.10076716243761942,-0.10000000000000002,-0.10775862068965517,-0.10000000000000002,0.0014278097126902728
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",35.960000000000036,100,-0.10042654000516109,-0.10000000000000002,-0.10401785714285716,-0.10000000000000002,0.000857121368989399
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",35.470000000000255,100,-0.10052504356624402,-0.10000000000000002,-0.1046875,-0.10000000000000002,0.0009707898126907347
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",34.9399999999996,100,-0.10038658460547321,-0.10000000000000002,-0.10320284697508895,-0.10000000000000002,0.0008046412021086117
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",34.14000000000033,100,-0.1003149090816744,-0.10000000000000002,-0.10355731225296443,-0.09871794871794874,0.0007107895328044975
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",31.960000000000036,100,-0.10038109124668868,-0.10000000000000002,-0.10327272727272725,-0.09755555555555556,0.0008002737979357765
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",32.539999999999964,100,-0.1006726000355498,-0.10096991881342883,-0.10576923076923077,-0.09552845528455285,0.0014295223512052876
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.460000000000036,100,-0.1635889110170587,-0.15294117647058825,-0.27999999999999997,-0.1033582089552239,0.044129972959369365
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",39.029999999999745,100,-0.1009726051088531,-0.10000000000000002,-0.11058823529411763,-0.10000000000000002,0.0019900698186769705
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",34.69999999999982,100,-0.10379127850217232,-0.1017837519623234,-0.13461538461538464,-0.10000000000000002,0.005700489204449534
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",34.289999999999964,100,-0.10044900494378935,-0.10000000000000002,-0.10596026490066222,-0.10000000000000002,0.001041881660000449
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",33.82000000000062,100,-0.10063156454970855,-0.10000000000000002,-0.10532544378698223,-0.10000000000000002,0.0012216032427614103
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",34.1299999999992,100,-0.10066214436293082,-0.10000000000000002,-0.10697674418604651,-0.10000000000000002,0.0012151519343735879
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",31.63000000000011,100,-0.10080011838129742,-0.10000000000000002,-0.1068181818181818,-0.10000000000000002,0.0014095090748614434
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",30.5,100,-0.10053643913175785,-0.10000000000000002,-0.10538922155688621,-0.10000000000000002,0.0010630577904893245
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",27.730000000000473,100,-0.100627303427851,-0.10000000000000002,-0.10414746543778802,-0.10000000000000002,0.0008847417313495111
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",28.269999999999527,100,-0.10014316755106156,-0.10000000000000002,-0.10608108108108107,-0.09638157894736842,0.0014909404804816474
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.490000000000691,100,-0.1454008729920589,-0.13214285714285717,-0.27999999999999997,-0.10357142857142858,0.037816226064505694
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",39.42000000000007,100,-0.10094590082203439,-0.10000000000000002,-0.11384615384615383,-0.10000000000000002,0.0019868849889927128
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",33.969999999999345,100,-0.10098431452937247,-0.10000000000000002,-0.11874999999999998,-0.10000000000000002,0.0023996173468659615
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",32.86999999999989,100,-0.10075945496545666,-0.10000000000000002,-0.10523255813953487,-0.10000000000000002,0.001184209851761523
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",31.32000000000062,100,-0.10068654281967808,-0.10000000000000002,-0.10452261306532662,-0.10000000000000002,0.0011022577949494593
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",30.449999999999818,100,-0.10045767852414417,-0.10000000000000002,-0.10535714285714286,-0.10000000000000002,0.0009834064552074599
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",28.949999999999818,100,-0.10043024128761086,-0.10000000000000002,-0.10428571428571427,-0.10000000000000002,0.0008684171285200034
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",29.890000000000327,100,-0.10013214741458355,-0.10000000000000002,-0.10329670329670328,-0.10000000000000002,0.0005054411618459622
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",26.769999999999527,100,-0.10037396979193168,-0.10000000000000002,-0.10337078651685394,-0.09775510204081633,0.0008673036361251312
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",24.520000000000437,100,-0.09848934918971841,-0.09830882422454787,-0.1023936170212766,-0.09392265193370164,0.0017384310710032293
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.090000000000146,100,-0.14271381027114705,-0.1375,-0.27999999999999997,-0.10262390670553932,0.03333727565665234
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",39.76999999999953,100,-0.10101092626938685,-0.10000000000000002,-0.11216216216216215,-0.10000000000000002,0.0019247867659939804
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",35.93000000000029,100,-0.1018031408044755,-0.10119100966251224,-0.11249999999999999,-0.10000000000000002,0.0025051604660694666
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",37.44999999999982,100,-0.10076504475834365,-0.10000000000000002,-0.10697674418604651,-0.10000000000000002,0.0013865912504830537
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",36.92000000000007,100,-0.10052720378162501,-0.10000000000000002,-0.10486486486486486,-0.10000000000000002,0.0010101192254376497
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",36.36000000000058,100,-0.100533607753363,-0.10000000000000002,-0.10620689655172413,-0.10000000000000002,0.001078135887770357
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",35.11999999999898,100,-0.10045689684939361,-0.10000000000000002,-0.105625,-0.10000000000000002,0.0010211390601726654
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",34.5,100,-0.10027574733569997,-0.10000000000000002,-0.10262390670553932,-0.10000000000000002,0.0006324364781323009
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",33.280000000000655,100,-0.10007556317602909,-0.10000000000000002,-0.10240641711229946,-0.09545454545454546,0.0011412478026154634
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",31.579999999999927,100,-0.09966679695864249,-0.10000000000000002,-0.10505617977528088,-0.09623287671232875,0.0010139934823239778
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",14.829999999999927,100,-0.1091665209353951,-0.10833333333333332,-0.125,-0.10156521739130434,0.005102144677691066
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",39.38999999999942,100,-0.10088852014950934,-0.10000000000000002,-0.10666666666666665,-0.10000000000000002,0.0014543550197141776
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",34.05000000000109,100,-0.10128453368789866,-0.10000000000000002,-0.1115384615384615,-0.10000000000000002,0.001986101427552542
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",34.649999999999636,100,-0.1003401813268063,-0.10000000000000002,-0.10452261306532662,-0.10000000000000002,0.0008117684099432147
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",35.54999999999927,100,-0.10038219682471965,-0.10000000000000002,-0.10957446808510635,-0.10000000000000002,0.0012178961368817473
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",33.42000000000007,100,-0.10079457200352236,-0.10000000000000002,-0.10725806451612904,-0.10000000000000002,0.0014902969674820416
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",31.98999999999978,100,-0.10058621782206537,-0.10000000000000002,-0.10725806451612904,-0.10000000000000002,0.0011103871144845575
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",31.38000000000102,100,-0.10055510713869674,-0.10000000000000002,-0.10545454545454544,-0.10000000000000002,0.0010421828799509864
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",31.19999999999891,100,-0.10044041839940147,-0.10000000000000002,-0.10362903225806452,-0.10000000000000002,0.0008408458218937323
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",28.18000000000029,100,-0.10038865610816633,-0.10000000000000002,-0.1045,-0.09682997118155617,0.0012670085786622453
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",15.409999999999854,100,-0.11527283185358626,-0.10818790836159127,-0.2,-0.1016453382084095,0.01876898365600199
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",40.590000000000146,100,-0.1012469642186541,-0.10000000000000002,-0.1183673469387755,-0.10000000000000002,0.0023684241004965374
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",32.649999999999636,100,-0.10084582148376794,-0.10000000000000002,-0.10703125000000002,-0.10000000000000002,0.001642334599766546
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",33.77000000000044,100,-0.10166629501604724,-0.10045362903225809,-0.125,-0.10000000000000002,0.0038082278904612707
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",32.23999999999978,100,-0.10078881530180267,-0.10000000000000002,-0.11578947368421053,-0.10000000000000002,0.0019610176935669975
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",31.360000000000582,100,-0.1005345783229314,-0.10000000000000002,-0.10491803278688522,-0.10000000000000002,0.0009842035461838942
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",32.20000000000073,100,-0.10039566232246479,-0.10000000000000002,-0.10566037735849054,-0.10000000000000002,0.0008815681091790811
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",28.170000000000073,100,-0.10106339414199395,-0.10106320178854028,-0.10629370629370627,-0.10000000000000002,0.0011561953765632754
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",27.789999999999054,100,-0.10028084799188088,-0.10000000000000002,-0.10246575342465751,-0.09851951547779271,0.0006410270830435575
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",26.1200000000008,100,-0.10075141375643121,-0.10092595042756938,-0.10584415584415582,-0.09571984435797666,0.0014065478526260017
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",13.289999999999054,100,-0.11278103550195027,-0.11046511627906974,-0.14090909090909093,-0.10171428571428573,0.008319672727167821
